0:01:04.944673
Plot pollution (instant)
         3237028 function calls (3162394 primitive calls) in 70.773 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 managers.py:1844(_asarray_compat)
        7    0.000    0.000    0.000    0.000 base.py:5263(_add_logical_methods_disabled)
        1    0.000    0.000    0.000    0.000 offsets.py:1300(Week)
        7    0.000    0.000    0.000    0.000 offsets.py:2244(__init__)
       12    0.000    0.000    0.000    0.000 __init__.py:2295(<listcomp>)
        6    0.000    0.000    0.000    0.000 _base.py:2987(get_xscale)
        1    0.000    0.000    0.000    0.000 figure.py:74(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1858(close_event)
       16    0.000    0.000    0.000    0.000 text.py:1134(set_y)
        1    0.000    0.000    0.000    0.000 patches.py:1164(FancyArrow)
        4    0.000    0.000    0.000    0.000 artist.py:840(set_visible)
        1    0.000    0.000    0.000    0.000 transforms.py:251(BboxBase)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1860(IPv6Address)
        8    0.000    0.000    0.000    0.000 fontconfig_pattern.py:150(_name)
       14    0.000    0.000    0.000    0.000 __init__.py:2506(__init__)
        3    0.000    0.000    0.000    0.000 glob.py:145(has_magic)
        1    0.000    0.000    0.000    0.000 __init__.py:888(RingBuffer)
        1    0.000    0.000    0.000    0.000 lgmres.py:4(<module>)
        1    0.000    0.000    0.000    0.000 lsmr.py:17(<module>)
        1    0.000    0.000    0.000    0.000 _decomp_qz.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:770(SpooledTemporaryFile)
       75    0.000    0.000    0.000    0.000 signal.py:22(<lambda>)
        1    0.000    0.000    0.000    0.000 case.py:388(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1551(enablePackrat)
        1    0.000    0.000    0.000    0.000 function_base.py:4198(<listcomp>)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
       10    0.000    0.000    0.000    0.000 printing.py:185(as_escaped_unicode)
        4    0.000    0.000    0.000    0.000 geoseries.py:26(__new__)
       84    0.000    0.000    0.000    0.000 lazy.py:149(lazy)
       74    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
        1    0.000    0.000    0.000    0.000 setup.py:82(set_defaults)
        1    0.000    0.000    0.000    0.000 humidity.py:34(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3327(And)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3740(__str__)
       18    0.000    0.000    0.000    0.000 version.py:338(<genexpr>)
        1    0.000    0.000    0.000    0.000 specifiers.py:21(BaseSpecifier)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 warp.py:23(<listcomp>)
        1    0.000    0.000    0.000    0.000 :1(_InstanceOfValidatorAttributes)
        2    0.000    0.000    0.000    0.000 env.py:559(decorator)
        6    0.000    0.000    0.000    0.000 _make.py:733(_attrs_to_tuple)
        1    0.000    0.000    0.000    0.000 core.py:1218(Parameter)
        1    0.000    0.000    0.000    0.000 _tester.py:3(<module>)
        2    0.000    0.000    0.000    0.000 common.py:171(is_gcs_url)
        6    0.000    0.000    0.000    0.000 managers.py:911(consolidate)
        1    0.000    0.000    0.000    0.000 timedeltas.py:3(<module>)
        2    0.000    0.000    0.000    0.000 generic.py:279(<dictcomp>)
        8    0.000    0.000    0.000    0.000 sparse.py:1707(_create_comparison_method)
        6    0.000    0.000    0.000    0.000 timedeltas.py:60(_td_array_cmp)
        1    0.000    0.000    0.000    0.000 offsets.py:973(_CustomBusinessMonth)
        1    0.000    0.000    0.000    0.000 offsets.py:1074(SemiMonthOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:2383(Second)
        1    0.000    0.000    0.000    0.000 offsets.py:2398(Nano)
       26    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_object}
        2    0.000    0.000    0.000    0.000 chronometer.py:597(set_item_name)
        1    0.000    0.000    0.000    0.000 __init__.py:1287(_getints)
        6    0.000    0.000    0.000    0.000 text.py:700(draw)
        1    0.000    0.000    0.000    0.000 patches.py:1266(YAArrow)
        2    0.000    0.000    0.000    0.000 font_manager.py:1007(make_rcparams_key)
        1    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.update_path_extents}
       54    0.000    0.000    0.000    0.000 docstring.py:84(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:598(_BaseNetwork)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
        1    0.000    0.000    0.000    0.000 align.py:44(_filter_special_cases)
        4    0.000    0.000    0.000    0.000 rcsetup.py:318(__call__)
        1    0.000    0.000    0.000    0.000 _expm_frechet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _version.py:136(__lt__)
       74    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
        3    0.000    0.000    0.000    0.000 linalg.py:116(_makearray)
        5    0.000    0.000    0.000    0.000 getlimits.py:508(min)
       27    0.000    0.000    0.000    0.000 _add_newdocs.py:6824(<genexpr>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:515(<lambda>)
       16    0.000    0.000    0.000    0.000 _string_helpers.py:44(english_upper)
        3    0.000    0.000    0.000    0.000 config.py:602(_warn_if_deprecated)
        1    0.000    0.000    0.000    0.000 terminal.py:13(<module>)
        1    0.000    0.000    0.000    0.000 typing.py:2137(__new__)
       90    0.000    0.000    0.000    0.000 typing.py:139(__init__)
        8    0.000    0.000    0.000    0.000 geoseries.py:48(geometry)
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 _inspect.py:7(<module>)
       17    0.000    0.000    0.000    0.000 enum.py:337(__members__)
        8    0.000    0.000    0.000    0.000 weakref.py:288(update)
        8    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
       34    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 paths.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lakes.py:2(<module>)
        1    0.000    0.000    0.000    0.000 nearest_neighbour.py:2(<module>)
        1    0.000    0.000    0.000    0.000 tutorial.py:7(<module>)
        4    0.000    0.000    0.000    0.000 __init__.py:127(_declare_state)
        7    0.000    0.000    0.000    0.000 _make.py:1340(<genexpr>)
        1    0.000    0.000    0.000    0.000 path.py:35(ParsedPath)
        1    0.000    0.000    0.000    0.000 globals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 enums.py:97(MergeAlg)
        1    0.000    0.000    0.000    0.000 __init__.py:122(Affine)
        1    0.000    0.000    0.000    0.000 pytables.py:414(HDFStore)
        1    0.000    0.000    0.000    0.000 pytables.py:3041(Table)
        1    0.000    0.000    0.000    0.000 _converter.py:55(register)
        3    0.000    0.000    0.000    0.000 series.py:591(__len__)
        1    0.000    0.000    0.000    0.000 zipfile.py:1063(ZipFile)
        1    0.000    0.000    0.000    0.000 blocks.py:2689(set)
        8    0.000    0.000    0.000    0.000 sparse.py:196(construct_from_string)
       33    0.000    0.000    0.000    0.000 base.py:676(dtype)
        1    0.000    0.000    0.000    0.000 datetimelike.py:321(DatetimeLikeArrayMixin)
        1    0.000    0.000    0.000    0.000 offsets.py:813(CustomBusinessDay)
        1    0.000    0.000    0.000    0.000 offsets.py:2393(Micro)
        1    0.000    0.000    0.000    0.000 datetime_utils.py:756(str_to_timedelta)
        1    0.000    0.000    0.000    0.000 backend_agg.py:122(_update_methods)
        8    0.000    0.000    0.000    0.000 _pylab_helpers.py:119(get_active)
        1    0.000    0.000    0.000    0.000 patches.py:2693(_Base)
        1    0.000    0.000    0.000    0.000 artist.py:74(Artist)
       79    0.000    0.000    0.000    0.000 docstring.py:121(copy_dedent)
        1    0.000    0.000    0.000    0.000 transforms.py:788(null)
        1    0.000    0.000    0.000    0.000 feedparser.py:136(FeedParser)
       15    0.000    0.000    0.000    0.000 colors.py:855(__init__)
        3    0.000    0.000    0.000    0.000 rcsetup.py:114(validate_path_exists)
       11    0.000    0.000    0.000    0.000 deprecation.py:174(finalize)
        2    0.000    0.000    0.000    0.000 __init__.py:1161(__init__)
       23    0.000    0.000    0.000    0.000 __init__.py:308(ge)
        7    0.000    0.000    0.000    0.000 nonlin.py:1502(<listcomp>)
        1    0.000    0.000    0.000    0.000 _laplacian.py:3(<module>)
        5    0.000    0.000    0.000    0.000 iterative.py:71(combine)
        1    0.000    0.000    0.000    0.000 __init__.py:245(<listcomp>)
       18    0.000    0.000    0.000    0.000 inspect.py:1695(_signature_get_user_defined_method)
        1    0.000    0.000    0.000    0.000 random.py:71(Random)
        1    0.000    0.000    0.000    0.000 argparse.py:2243(_get_values)
        1    0.000    0.000    0.000    0.000 chebyshev.py:2118(Chebyshev)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4803(tokenMap)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3923(__str__)
        1    0.000    0.000    0.000    0.000 <string>:5(TokenInfo)
        1    0.000    0.000    0.000    0.000 pathlib.py:984(Path)
        8    0.000    0.000    0.000    0.000 weakref.py:431(__contains__)
        7    0.000    0.000    0.000    0.000 six.py:209(is_package)
       28    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 apply.py:105(agg_axis)
        1    0.000    0.000    0.000    0.000 pollution.py:339(get_vlims)
        1    0.000    0.000    0.000    0.000 plot.py:9(<module>)
        1    0.000    0.000    0.000    0.000 meteo.py:58(<module>)
        1    0.000    0.000    0.000    0.000 common.py:451(DataStorePickleMixin)
        2    0.000    0.000    0.000    0.000 pyparsing.py:3962(parseImpl)
        4    0.000    0.000    0.000    0.000 pyparsing.py:645(<listcomp>)
       65    0.000    0.000    0.000    0.000 pyparsing.py:2118(streamline)
        1    0.000    0.000    0.000    0.000 learn.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:737(SerializableLock)
       18    0.000    0.000    0.000    0.000 codata.py:1200(value)
        2    0.000    0.000    0.000    0.000 _make.py:850(__lt__)
        2    0.000    0.000    0.000    0.000 _make.py:936(_add_repr)
        1    0.000    0.000    0.000    0.000 core.py:115(Context)
        1    0.000    0.000    0.000    0.000 pytables.py:2459(GenericFixed)
       18    0.000    0.000    0.000    0.000 range.py:248(dtype)
        4    0.000    0.000    0.000    0.000 timedeltas.py:154(_join_i8_wrapper)
        8    0.000    0.000    0.000    0.000 datetimelike.py:171(_join_i8_wrapper)
        6    0.000    0.000    0.000    0.000 numpy_.py:170(__array__)
        6    0.000    0.000    0.000    0.000 integer.py:530(_create_comparison_method)
        3    0.000    0.000    0.000    0.000 frozen.py:77(__getitem__)
       13    0.000    0.000    0.000    0.000 base.py:613(is_)
        7    0.000    0.000    0.000    0.000 base.py:658(__array__)
        1    0.000    0.000    0.000    0.000 offsets.py:1582(QuarterOffset)
        7    0.000    0.000    0.000    0.000 {pandas._libs.tslibs.offsets.apply_index_wraps}
        1    0.000    0.000    0.000    0.000 ftools.py:17(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:1992(wm_withdraw)
        1    0.000    0.000    0.000    0.000 _base.py:3590(_get_view)
        1    0.000    0.000    0.000    0.000 streamplot.py:307(Grid)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
        2    0.000    0.000    0.000    0.000 figure.py:86(get)
        1    0.000    0.000    0.000    0.000 collections.py:865(PathCollection)
       52    0.000    0.000    0.000    0.000 collections.py:169(get_transforms)
      128    0.000    0.000    0.000    0.000 artist.py:799(get_agg_filter)
       72    0.000    0.000    0.000    0.000 ipaddress.py:417(_check_int_address)
       47    0.000    0.000    0.000    0.000 ipaddress.py:607(__init__)
       15    0.000    0.000    0.000    0.000 rcsetup.py:297(<listcomp>)
        6    0.000    0.000    0.000    0.000 __init__.py:1476(clean)
        1    0.000    0.000    0.000    0.000 _pade.py:1(<module>)
        1    0.000    0.000    0.000    0.000 context.py:30(BaseContext)
        1    0.000    0.000    0.000    0.000 spfun_stats.py:34(<module>)
        1    0.000    0.000    0.000    0.000 decomp_cholesky.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_qr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decomp_polar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 special_matrices.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _version.py:151(__ge__)
        8    0.000    0.000    0.000    0.000 argparse.py:802(__init__)
        9    0.000    0.000    0.000    0.000 __init__.py:1530(getEffectiveLevel)
       15    0.000    0.000    0.000    0.000 pyparsing.py:2729(charsAsStr)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3819(__str__)
       43    0.000    0.000    0.000    0.000 _compat_pickle.py:165(<genexpr>)
        1    0.000    0.000    0.000    0.000 _internal.py:288(_ctypes)
        1    0.000    0.000    0.000    0.000 <string>:5(SplitResult)
        1    0.000    0.000    0.000    0.000 <string>:5(ParseResult)
       27    0.000    0.000    0.000    0.000 pathlib.py:120(<genexpr>)
        2    0.000    0.000    0.000    0.000 weakref.py:445(keys)
       18    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       51    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        2    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
       20    0.000    0.000    0.000    0.000 {built-in method atexit.register}
       31    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        2    0.000    0.000    0.000    0.000 apply.py:36(__init__)
        1    0.000    0.000    0.000    0.000 video.py:1(<module>)
        1    0.000    0.000    0.000    0.000 translation.py:2(<module>)
        1    0.000    0.000    0.000    0.000 print_versions.py:4(<module>)
        1    0.000    0.000    0.000    0.000 recipes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 delayed.py:343(Delayed)
        1    0.000    0.000    0.000    0.000 io.py:56(MemoryFile)
        1    0.000    0.000    0.000    0.000 _unicodefun.py:1(<module>)
